group_id,match_type,canonical_id,product_id,description,brand,sale_count,similarity
1080,fuzzy,28901,28901,CAMISOLA REGATA R.13074 PAULIENNE,,27,96.96969696969697
1081,fuzzy,29180,28901,CAMISOLA REGATA R.13074 PAULIENNE,,27,96.96969696969697
1081,fuzzy,29180,29180,CAMISOLA REGATA R.13774 PAULIENNE ,,35,96.96969696969697
1082,fuzzy,17302,17302,KIT VARAL ALUMINATEC PALHA 200X29,,80,96.96969696969697
1082,fuzzy,17302,17300,KIT VARAL ALUMINATEC PALHA 300X29,,26,96.96969696969697
1083,fuzzy,15228,15228,KIT VARAL PRATIKO AÇOCROMO 200X28,,11,96.96969696969697
1083,fuzzy,15228,15232,KIT VARAL PRATIKO AÇOCROMO 300X28,,7,96.96969696969697
1084,fuzzy,15228,15228,KIT VARAL PRATIKO AÇOCROMO 200X28,,11,96.96969696969697
1084,fuzzy,15228,15235,KIT VARAL PRATIKO AÇOCROMO 400X28,,1,96.96969696969697
1085,fuzzy,15232,15232,KIT VARAL PRATIKO AÇOCROMO 300X28,,7,96.96969696969697
1085,fuzzy,15232,15235,KIT VARAL PRATIKO AÇOCROMO 400X28,,1,96.96969696969697
1086,fuzzy,23746,23746,TOALHA MESA ARGIVAI BORDO 160X210,,1,96.96969696969697
1086,fuzzy,23746,23747,TOALHA MESA ARGIVAI BORDO 160X260,,1,96.96969696969697
1087,fuzzy,18529,18531,ROUPAO LEPPER TOPAZIO G ESTAMPADO,LEPPER,1,96.96969696969697
1087,fuzzy,18529,18529,ROUPAO LEPPER TOPAZIO M ESTAMPADO,LEPPER,4,96.96969696969697
1088,fuzzy,19320,19321,ROUPAO TRANSFER LEPPER AVENGERS M,LEPPER,3,96.96969696969697
1088,fuzzy,19320,19320,ROUPAO TRANSFER LEPPER AVENGERS P,LEPPER,4,96.96969696969697
1089,fuzzy,15826,15825,TOALHA BANHO SANTISTA MARINA ROSA,SANTISTA,3,96.96969696969697
1089,fuzzy,15826,15826,TOALHA BANHO SANTISTA MARINA ROSE,SANTISTA,11,96.96969696969697
1090,fuzzy,13923,13920,ROUPAO DOHLER LIBERTY G ONCA BEGE,DOHLER,99,96.96969696969697
1090,fuzzy,13923,13923,ROUPAO DOHLER LIBERTY M ONCA BEGE,DOHLER,115,96.96969696969697
1091,fuzzy,18321,18323,ROUPAO DOHLER ZIPER LOVELY ROSA G,DOHLER,6,96.96969696969697
1091,fuzzy,18321,18321,ROUPAO DOHLER ZIPER LOVELY ROSA M,DOHLER,8,96.96969696969697
1092,fuzzy,18323,18323,ROUPAO DOHLER ZIPER LOVELY ROSA G,DOHLER,6,96.96969696969697
1092,fuzzy,18323,18319,ROUPAO DOHLER ZIPER LOVELY ROSA P,DOHLER,3,96.96969696969697
1093,fuzzy,18321,18321,ROUPAO DOHLER ZIPER LOVELY ROSA M,DOHLER,8,96.96969696969697
1093,fuzzy,18321,18319,ROUPAO DOHLER ZIPER LOVELY ROSA P,DOHLER,3,96.96969696969697
1094,fuzzy,11991,5834,TOALHA BANHO DOHLER PRISMA BRANCA,DOHLER,414,96.96969696969697
1094,fuzzy,11991,11991,TOALHA BANHO DOHLER PRISMA BRANCO,DOHLER,2213,96.96969696969697
1095,fuzzy,18680,15488,TOALHA TIME DOHLER CORINTHIANS 07,DOHLER,6,96.96969696969697
1095,fuzzy,18680,18680,TOALHA TIME DOHLER CORINTHIANS 08,DOHLER,8,96.96969696969697
1096,fuzzy,6003,6001,CAMISOLA MAGIA DOS SONHOS R.8061 REVISADO,,1,96.875
1096,fuzzy,6003,6003,CAMISOLA MAGIA DOS SONHOS R.8062 REVISADO,,2,96.875
1097,fuzzy,9083,9083,CAMISOLA PAULIENNE REGATA R.7729,,3,96.875
1097,fuzzy,9083,9084,CAMISOLA PAULIENNE REGATA R.7782,,2,96.875
1098,fuzzy,24453,24453,CAMISOLA REGATA PAULIENE R.13067,,16,96.875
1098,fuzzy,24453,29462,CAMISOLA REGATA PAULIENE R.13075,,10,96.875
1099,fuzzy,24453,24453,CAMISOLA REGATA PAULIENE R.13067,,16,96.875
1099,fuzzy,24453,24456,CAMISOLA REGATA PAULIENE R.13767,,7,96.875
1100,fuzzy,29822,29462,CAMISOLA REGATA PAULIENE R.13075,,10,96.875
1100,fuzzy,29822,29822,CAMISOLA REGATA PAULIENE R.13775 ,,18,96.875
1101,fuzzy,29822,24456,CAMISOLA REGATA PAULIENE R.13767,,7,96.875
1101,fuzzy,29822,29822,CAMISOLA REGATA PAULIENE R.13775 ,,18,96.875
1102,fuzzy,8272,27231,CAMISOLA REGATA PAULIENE R.3071,,7,96.875
1102,fuzzy,8272,8272,CAMISOLA REGATA PAULIENNE R.13071,,13,96.875
1103,fuzzy,24344,24343,CAPA ALMOFADA DELTA ROSA/BRANCA,,2,96.875
1103,fuzzy,24344,24344,CAPA ALMOFADA DELTA ROSA/BRANCA 2,,3,96.875
1104,fuzzy,27195,27195,JG AMERICANO SANTIAGO 006 BEGE,,10,96.875
1104,fuzzy,27195,27198,JG AMERICANO SANTIAGO 007 BEGE,,4,96.875
1105,fuzzy,18544,18544,PIJAMA PAULIENNE LONGO R.9769 42,,4,96.875
1105,fuzzy,18544,18545,PIJAMA PAULIENNE LONGO R.9769 44,,2,96.875
1106,fuzzy,18544,18544,PIJAMA PAULIENNE LONGO R.9769 42,,4,96.875
1106,fuzzy,18544,18546,PIJAMA PAULIENNE LONGO R.9769 46,,3,96.875
1107,fuzzy,18544,18544,PIJAMA PAULIENNE LONGO R.9769 42,,4,96.875
1107,fuzzy,18544,18548,PIJAMA PAULIENNE LONGO R.9769 48,,4,96.875
1108,fuzzy,18546,18545,PIJAMA PAULIENNE LONGO R.9769 44,,2,96.875
1108,fuzzy,18546,18546,PIJAMA PAULIENNE LONGO R.9769 46,,3,96.875
1109,fuzzy,18548,18545,PIJAMA PAULIENNE LONGO R.9769 44,,2,96.875
1109,fuzzy,18548,18548,PIJAMA PAULIENNE LONGO R.9769 48,,4,96.875
1110,fuzzy,18548,18546,PIJAMA PAULIENNE LONGO R.9769 46,,3,96.875
1110,fuzzy,18548,18548,PIJAMA PAULIENNE LONGO R.9769 48,,4,96.875
1111,fuzzy,29111,29112,ROUPAO ACONCHEGO G BRANCO ADOMES,,1,96.875
1111,fuzzy,29111,29111,ROUPAO ACONCHEGO M BRANCO ADOMES,,3,96.875
1112,fuzzy,22654,22654,ROUPAO BENE CASA FLANNEL AREIA G ,,2,96.875
1112,fuzzy,22654,22653,ROUPAO BENE CASA FLANNEL AREIA M ,,1,96.875
1113,fuzzy,22654,22654,ROUPAO BENE CASA FLANNEL AREIA G ,,2,96.875
1113,fuzzy,22654,22652,ROUPAO BENE CASA FLANNEL AREIA P,,1,96.875
1114,fuzzy,22653,22653,ROUPAO BENE CASA FLANNEL AREIA M ,,1,96.875
1114,fuzzy,22653,22652,ROUPAO BENE CASA FLANNEL AREIA P,,1,96.875
1115,fuzzy,22651,22651,ROUPAO BENE CASA FLANNEL BLUSH G,,2,96.875
1115,fuzzy,22651,22650,ROUPAO BENE CASA FLANNEL BLUSH M,,2,96.875
1116,fuzzy,23831,23832,ROUPAO VELOUR FIORE ROSA CLARO G,,107,96.875
1116,fuzzy,23831,23831,ROUPAO VELOUR FIORE ROSA CLARO M,,146,96.875
1117,fuzzy,23832,23832,ROUPAO VELOUR FIORE ROSA CLARO G,,107,96.875
1117,fuzzy,23832,23829,ROUPAO VELOUR FIORE ROSA CLARO P,,51,96.875
1118,fuzzy,23831,23831,ROUPAO VELOUR FIORE ROSA CLARO M,,146,96.875
1118,fuzzy,23831,23829,ROUPAO VELOUR FIORE ROSA CLARO P,,51,96.875
1119,fuzzy,17628,17628,TAPETE JOLITEX VIP LISO 40X60 HV,,4,96.875
1119,fuzzy,17628,17629,TAPETE JOLITEX VIP LISO 40X60 VM,,2,96.875
1120,fuzzy,22514,16366,TOALHA LAVABO BUD LOLIPOP BRANCA,BUD,18,96.875
1120,fuzzy,22514,22514,TOALHA LAVABO BUD LOLIPOP BRANCO,BUD,36,96.875
1121,fuzzy,11980,27556,COLCHA KING DOHLER PIQUET BRANCA,DOHLER,2,96.875
1121,fuzzy,11980,11980,COLCHA KING DOHLER PIQUET BRANCO,DOHLER,21,96.875
1122,fuzzy,5623,5626,ROUPAO DOHLER AVELUDADO G BRANCO ,DOHLER,24,96.875
1122,fuzzy,5623,5623,ROUPAO DOHLER AVELUDADO M BRANCO REVISADO,DOHLER,53,96.875
1123,fuzzy,5850,5626,ROUPAO DOHLER AVELUDADO G BRANCO ,DOHLER,24,96.875
1123,fuzzy,5850,5850,ROUPAO DOHLER AVELUDADO P BRANCO ,DOHLER,40,96.875
1124,fuzzy,5623,5623,ROUPAO DOHLER AVELUDADO M BRANCO REVISADO,DOHLER,53,96.875
1124,fuzzy,5623,5850,ROUPAO DOHLER AVELUDADO P BRANCO ,DOHLER,40,96.875
1125,fuzzy,7646,7648,ROUPAO DOHLER LIBERTY G VERMELHO ,DOHLER,196,96.875
1125,fuzzy,7646,7646,ROUPAO DOHLER LIBERTY M VERMELHO 6038 REVISADO,DOHLER,220,96.875
1126,fuzzy,7648,7648,ROUPAO DOHLER LIBERTY G VERMELHO ,DOHLER,196,96.875
1126,fuzzy,7648,7643,ROUPAO DOHLER LIBERTY P VERMELHO 6038 REVISADO,DOHLER,92,96.875
1127,fuzzy,7646,7646,ROUPAO DOHLER LIBERTY M VERMELHO 6038 REVISADO,DOHLER,220,96.875
1127,fuzzy,7646,7643,ROUPAO DOHLER LIBERTY P VERMELHO 6038 REVISADO,DOHLER,92,96.875
1128,fuzzy,15634,15636,TOALHA INFANTIL DOHLER BARBIE 04,DOHLER,11,96.875
1128,fuzzy,15634,15634,TOALHA INFANTIL DOHLER BARBIE 05,DOHLER,18,96.875
1129,fuzzy,4819,4819,TOALHA TIME DOHLER CORINTHIANS 2 ,DOHLER,34,96.875
1129,fuzzy,4819,8321,TOALHA TIME DOHLER CORINTHIANS 6 REVISADO,DOHLER,30,96.875
1130,fuzzy,13746,13746,TOALHA TIME DOHLER FLUMINENSE 01,DOHLER,12,96.875
1130,fuzzy,13746,15265,TOALHA TIME DOHLER FLUMINENSE 05,DOHLER,1,96.875
1131,fuzzy,19609,20957,TOALHA BANHO ARTEX LE BAIN LINHO,ARTEX,4,96.875
1131,fuzzy,19609,19609,TOALHA BANHO ARTEX LE BAIN VINHO,ARTEX,7,96.875
1132,fuzzy,18732,18732,JG TOALHA 5PC BOUTON MELODY RENDA DELY PEROLA,,8,96.84210526315789
1132,fuzzy,18732,18730,JG TOALHA 5PC BOUTON MELODY RENDA EMILY PEROLA,,5,96.84210526315789
1133,fuzzy,28673,28425,ROUPAO INFANTIL DOHLER FELPA TAM:G MINI MERMAID ,DOHLER,6,96.84210526315789
1133,fuzzy,28673,28673,ROUPAO INFANTIL DOHLER FELPA TAM: P MINI MERMAID,DOHLER,7,96.84210526315789
1134,fuzzy,28672,28672,ROUPAO INFANTIL DOHLER FELPA TAM:M MINI MERMAID,DOHLER,9,96.84210526315789
1134,fuzzy,28672,28673,ROUPAO INFANTIL DOHLER FELPA TAM: P MINI MERMAID,DOHLER,7,96.84210526315789
1135,fuzzy,10123,13076,ALMOFADA FORTUNATA MELHOR FILHA,,3,96.7741935483871
1135,fuzzy,10123,10123,ALMOFADA FORTUNATA MELHOR FILHO,,4,96.7741935483871
1136,fuzzy,16518,16518,CAMISOLA PAULIENE REGATA R.9461,,43,96.7741935483871
1136,fuzzy,16518,16519,CAMISOLA PAULIENE REGATA R.9466,,15,96.7741935483871
1137,fuzzy,16518,16518,CAMISOLA PAULIENE REGATA R.9461,,43,96.7741935483871
1137,fuzzy,16518,16520,CAMISOLA PAULIENE REGATA R.9468,,23,96.7741935483871
1138,fuzzy,16520,16519,CAMISOLA PAULIENE REGATA R.9466,,15,96.7741935483871
1138,fuzzy,16520,16520,CAMISOLA PAULIENE REGATA R.9468,,23,96.7741935483871
1139,fuzzy,9086,9086,CAMISOLA PAULIENNE MANGA R.7792,,6,96.7741935483871
1139,fuzzy,9086,9087,CAMISOLA PAULIENNE MANGA R.7797,,2,96.7741935483871
1140,fuzzy,13722,14377,CAMISOLA REGATA PAULIENE R.8846,,10,96.7741935483871
1140,fuzzy,13722,13722,CAMISOLA REGATA PAULIENE R.8847,,21,96.7741935483871
1141,fuzzy,25762,25765,CAPA MAQUINA FLAN G CINZA ZIPER,,3,96.7741935483871
1141,fuzzy,25762,25762,CAPA MAQUINA FLAN M CINZA ZIPER ,,9,96.7741935483871
1142,fuzzy,25759,25765,CAPA MAQUINA FLAN G CINZA ZIPER,,3,96.7741935483871
1142,fuzzy,25759,25759,CAPA MAQUINA FLAN P CINZA ZIPER,,4,96.7741935483871
1143,fuzzy,25762,25762,CAPA MAQUINA FLAN M CINZA ZIPER ,,9,96.7741935483871
1143,fuzzy,25762,25759,CAPA MAQUINA FLAN P CINZA ZIPER,,4,96.7741935483871
1144,fuzzy,22722,22722,FRONHA PREMIUM 150 FIOS SORTIDO,,124,96.7741935483871
1144,fuzzy,22722,25715,FRONHA PREMIUM 180 FIOS SORTIDO,,29,96.7741935483871
1145,fuzzy,17803,23400,PIJAMA D NOITE R.1863 ADULTO EGG,,1,96.7741935483871
1145,fuzzy,17803,17803,PIJAMA D NOITE R.1863 ADULTO G,,108,96.7741935483871
1146,fuzzy,27496,27496,ROUPAO INFANTIL LEPPER MINNIE G,LEPPER,3,96.7741935483871
1146,fuzzy,27496,27495,ROUPAO INFANTIL LEPPER  MINNIE M ,LEPPER,3,96.7741935483871
1147,fuzzy,27494,27496,ROUPAO INFANTIL LEPPER MINNIE G,LEPPER,3,96.7741935483871
1147,fuzzy,27494,27494,ROUPAO INFANTIL LEPPER MINNIE P,LEPPER,5,96.7741935483871
1148,fuzzy,27494,27495,ROUPAO INFANTIL LEPPER  MINNIE M ,LEPPER,3,96.7741935483871
1148,fuzzy,27494,27494,ROUPAO INFANTIL LEPPER MINNIE P,LEPPER,5,96.7741935483871
1149,fuzzy,28234,28234,ROUPAO INFANTIL LEPPER STITCH G,LEPPER,12,96.7741935483871
1149,fuzzy,28234,28233,ROUPAO INFANTIL LEPPER STITCH M,LEPPER,8,96.7741935483871
1150,fuzzy,28234,28234,ROUPAO INFANTIL LEPPER STITCH G,LEPPER,12,96.7741935483871
1150,fuzzy,28234,28232,ROUPAO INFANTIL LEPPER STITCH P,LEPPER,3,96.7741935483871
1151,fuzzy,28233,28233,ROUPAO INFANTIL LEPPER STITCH M,LEPPER,8,96.7741935483871
1151,fuzzy,28233,28232,ROUPAO INFANTIL LEPPER STITCH P,LEPPER,3,96.7741935483871
1152,fuzzy,19781,19781,TOALHA BANHO BUD CRYSTAL BRANCA,BUD,43,96.7741935483871
1152,fuzzy,19781,12517,TOALHA BANHO BUD CRYSTAL BRANCO 1011,BUD,39,96.7741935483871
1153,fuzzy,15855,13573,TOALHA BANHO BUD LOLIPOP SALMAO,BUD,43,96.7741935483871
1153,fuzzy,15855,15855,TOALHA BANHO BUD LOLIPOP SALMON,BUD,70,96.7741935483871
1154,fuzzy,15859,13576,TOALHA ROSTO BUD LOLIPOP SALMAO 1555,BUD,38,96.7741935483871
1154,fuzzy,15859,15859,TOALHA ROSTO BUD LOLIPOP SALMON,BUD,44,96.7741935483871
1155,fuzzy,19942,19942,COLCHA KING DOHLER PIQUET VANDA ,DOHLER,24,96.7741935483871
1155,fuzzy,19942,12453,COLCHA KING DOHLER PIQUET VANIA,DOHLER,13,96.7741935483871
1156,fuzzy,15610,15610,ROUPAO DOHLER AVELUDADO G VERDE ,DOHLER,10,96.7741935483871
1156,fuzzy,15610,15611,ROUPAO DOHLER AVELUDADO M VERDE,DOHLER,8,96.7741935483871
1157,fuzzy,15610,15610,ROUPAO DOHLER AVELUDADO G VERDE ,DOHLER,10,96.7741935483871
1157,fuzzy,15610,15612,ROUPAO DOHLER AVELUDADO P  VERDE ,DOHLER,8,96.7741935483871
1158,fuzzy,13863,13863,ROUPAO DOHLER AVELUDADO G VINHO 3445,DOHLER,5,96.7741935483871
1158,fuzzy,13863,13859,ROUPAO DOHLER AVELUDADO M VINHO 3445,DOHLER,3,96.7741935483871
1159,fuzzy,13863,13863,ROUPAO DOHLER AVELUDADO G VINHO 3445,DOHLER,5,96.7741935483871
1159,fuzzy,13863,13861,ROUPAO DOHLER AVELUDADO P  VINHO ,DOHLER,2,96.7741935483871
1160,fuzzy,15611,15611,ROUPAO DOHLER AVELUDADO M VERDE,DOHLER,8,96.7741935483871
1160,fuzzy,15611,15612,ROUPAO DOHLER AVELUDADO P  VERDE ,DOHLER,8,96.7741935483871
1161,fuzzy,13859,13859,ROUPAO DOHLER AVELUDADO M VINHO 3445,DOHLER,3,96.7741935483871
1161,fuzzy,13859,13861,ROUPAO DOHLER AVELUDADO P  VINHO ,DOHLER,2,96.7741935483871
1162,fuzzy,17331,17332,ROUPAO DOHLER INFANTIL SNOOPY M,DOHLER,2,96.7741935483871
1162,fuzzy,17331,17331,ROUPAO DOHLER INFANTIL SNOOPY P,DOHLER,7,96.7741935483871
1163,fuzzy,12401,12402,ROUPAO DOHLER LIBERTY G VIOLETA ,DOHLER,127,96.7741935483871
1163,fuzzy,12401,12401,ROUPAO DOHLER LIBERTY M VIOLETA 10006,DOHLER,191,96.7741935483871
1164,fuzzy,12402,12402,ROUPAO DOHLER LIBERTY G VIOLETA ,DOHLER,127,96.7741935483871
1164,fuzzy,12402,12451,ROUPAO DOHLER LIBERTY P VIOLETA 10006,DOHLER,83,96.7741935483871
1165,fuzzy,12401,12401,ROUPAO DOHLER LIBERTY M VIOLETA 10006,DOHLER,191,96.7741935483871
1165,fuzzy,12401,12451,ROUPAO DOHLER LIBERTY P VIOLETA 10006,DOHLER,83,96.7741935483871
1166,fuzzy,27460,27461,TOALHA BANHO DOHLER PRIORI ROSA,DOHLER,56,96.7741935483871
1166,fuzzy,27460,27460,TOALHA BANHO DOHLER PRIORI ROSE,DOHLER,76,96.7741935483871
1167,fuzzy,9717,9717,TOALHA TIME DOHLER PALMEIRAS 02,DOHLER,50,96.7741935483871
1167,fuzzy,9717,14535,TOALHA TIME DOHLER PALMEIRAS 04,DOHLER,19,96.7741935483871
1168,fuzzy,9717,9717,TOALHA TIME DOHLER PALMEIRAS 02,DOHLER,50,96.7741935483871
1168,fuzzy,9717,18681,TOALHA TIME DOHLER PALMEIRAS 05,DOHLER,14,96.7741935483871
1169,fuzzy,14535,14535,TOALHA TIME DOHLER PALMEIRAS 04,DOHLER,19,96.7741935483871
1169,fuzzy,14535,18681,TOALHA TIME DOHLER PALMEIRAS 05,DOHLER,14,96.7741935483871
1170,fuzzy,8338,8337,TOALHA TIME DOHLER SAO PAULO 01 REVISADO,DOHLER,21,96.7741935483871
1170,fuzzy,8338,8338,TOALHA TIME DOHLER SAO PAULO 02 REVISADO,DOHLER,34,96.7741935483871
1171,fuzzy,15490,8337,TOALHA TIME DOHLER SAO PAULO 01 REVISADO,DOHLER,21,96.7741935483871
1171,fuzzy,15490,15490,TOALHA TIME DOHLER SAO PAULO 05,DOHLER,25,96.7741935483871
1172,fuzzy,8337,8337,TOALHA TIME DOHLER SAO PAULO 01 REVISADO,DOHLER,21,96.7741935483871
1172,fuzzy,8337,18682,TOALHA TIME DOHLER SAO PAULO 06,DOHLER,17,96.7741935483871
1173,fuzzy,8338,8338,TOALHA TIME DOHLER SAO PAULO 02 REVISADO,DOHLER,34,96.7741935483871
1173,fuzzy,8338,15490,TOALHA TIME DOHLER SAO PAULO 05,DOHLER,25,96.7741935483871
1174,fuzzy,8338,8338,TOALHA TIME DOHLER SAO PAULO 02 REVISADO,DOHLER,34,96.7741935483871
1174,fuzzy,8338,18682,TOALHA TIME DOHLER SAO PAULO 06,DOHLER,17,96.7741935483871
1175,fuzzy,15490,15490,TOALHA TIME DOHLER SAO PAULO 05,DOHLER,25,96.7741935483871
1175,fuzzy,15490,18682,TOALHA TIME DOHLER SAO PAULO 06,DOHLER,17,96.7741935483871
1176,fuzzy,18728,18848,JG TOALHA 5PC BOUTON MELODY RENDA DELY BEGE,,1,96.7032967032967
1176,fuzzy,18728,18728,JG TOALHA 5PC BOUTON MELODY RENDA EMILY BEGE,,3,96.7032967032967
1177,fuzzy,18550,18553,TAPETE CLASSIC CHARME OASIS 150 X 200 SORTIDOS,,65,96.7032967032967
1177,fuzzy,18550,18550,TAPETE CLASSIC CHARME OASIS 50 X 100 SORTIDOS ,,224,96.7032967032967
1178,fuzzy,20992,29397,TOALHA AELUDADE LEPPER PATRULHA CANINA MENINO,LEPPER,5,96.7032967032967
1178,fuzzy,20992,20992,TOALHA AVELUDADA LEPPER PATRULHA CANINA MENINO ,LEPPER,12,96.7032967032967
1179,fuzzy,27507,27508,TOALHA INFANTIL LEPPER FELP.PATRULHA CANINA F,LEPPER,4,96.7032967032967
1179,fuzzy,27507,27507,TOALHA INFANTIL LEPPER FELP. PATRULHA CANINA M,LEPPER,5,96.7032967032967
1180,fuzzy,29658,29750,TRILHO DE MESA DOHLER ESTAMP. 35 X 100 NATAL 2025,DOHLER,7,96.7032967032967
1180,fuzzy,29658,29658,TRILHO DE MESA DOHLER ESTAMP. 35 X 100 NATAL 25,DOHLER,13,96.7032967032967
1181,fuzzy,18941,18942,BABY DOOL DOCE SONHOS G R.1913,,9,96.66666666666667
1181,fuzzy,18941,18941,BABY DOOL DOCE SONHOS M R.1913,,11,96.66666666666667
1182,fuzzy,18940,18942,BABY DOOL DOCE SONHOS G R.1913,,9,96.66666666666667
1182,fuzzy,18940,18940,BABY DOOL DOCE SONHOS  P  R.1913,,10,96.66666666666667
1183,fuzzy,18941,18941,BABY DOOL DOCE SONHOS M R.1913,,11,96.66666666666667
1183,fuzzy,18941,18945,BABY DOOL DOCE SONHOS M R.1914,,8,96.66666666666667
1184,fuzzy,18941,18941,BABY DOOL DOCE SONHOS M R.1913,,11,96.66666666666667
1184,fuzzy,18941,18940,BABY DOOL DOCE SONHOS  P  R.1913,,10,96.66666666666667
1185,fuzzy,18944,18945,BABY DOOL DOCE SONHOS M R.1914,,8,96.66666666666667
1185,fuzzy,18944,18944,BABY DOOL DOCE SONHOS P R.1914,,9,96.66666666666667
1186,fuzzy,18940,18940,BABY DOOL DOCE SONHOS  P  R.1913,,10,96.66666666666667
1186,fuzzy,18940,18944,BABY DOOL DOCE SONHOS P R.1914,,9,96.66666666666667
1187,fuzzy,21858,21858,CAMISOLA REGATA FUTOM R.110050,,27,96.66666666666667
1187,fuzzy,21858,22333,CAMISOLA REGATA FUTOM R.110059,,5,96.66666666666667
1188,fuzzy,24872,24871,CAMISOLA REGATA FUTOM R.110172,,8,96.66666666666667
1188,fuzzy,24872,24872,CAMISOLA REGATA FUTOM R.110175  ,,11,96.66666666666667
1189,fuzzy,14998,15000,CAMISOLA TURMA DA SUSU G R.216,,6,96.66666666666667
1189,fuzzy,14998,14998,CAMISOLA TURMA DA SUSU G R.218,,10,96.66666666666667
1190,fuzzy,25763,25764,CAPA MAQUINA FLAN G BEGE ZIPER,,4,96.66666666666667
1190,fuzzy,25763,25763,CAPA MAQUINA FLAN M BEGE ZIPER ,,8,96.66666666666667
1191,fuzzy,25764,25764,CAPA MAQUINA FLAN G BEGE ZIPER,,4,96.66666666666667
1191,fuzzy,25764,25760,CAPA MAQUINA FLAN P BEGE ZIPER,,3,96.66666666666667
1192,fuzzy,25763,25763,CAPA MAQUINA FLAN M BEGE ZIPER ,,8,96.66666666666667
1192,fuzzy,25763,25760,CAPA MAQUINA FLAN P BEGE ZIPER,,3,96.66666666666667
1193,fuzzy,17802,17803,PIJAMA D NOITE R.1863 ADULTO G,,108,96.66666666666667
1193,fuzzy,17802,17802,PIJAMA D NOITE R.1863 ADULTO M,,118,96.66666666666667
1194,fuzzy,4824,17803,PIJAMA D NOITE R.1863 ADULTO G,,108,96.66666666666667
1194,fuzzy,4824,4824,PIJAMA D NOITE R.1863 ADULTO P,,216,96.66666666666667
1195,fuzzy,4824,17802,PIJAMA D NOITE R.1863 ADULTO M,,118,96.66666666666667
1195,fuzzy,4824,4824,PIJAMA D NOITE R.1863 ADULTO P,,216,96.66666666666667
1196,fuzzy,26904,26904,ROUPAO PLUSH TWEED ROSA TULE M,,1,96.66666666666667
1196,fuzzy,26904,26902,ROUPAO PLUSH TWEED ROSA TULE P,,1,96.66666666666667
1197,fuzzy,27498,27499,ROUPAO INFANTIL LEPPER ARIEL G,LEPPER,3,96.66666666666667
1197,fuzzy,27498,27498,ROUPAO INFANTIL LEPPER ARIEL M,LEPPER,6,96.66666666666667
1198,fuzzy,27497,27499,ROUPAO INFANTIL LEPPER ARIEL G,LEPPER,3,96.66666666666667
1198,fuzzy,27497,27497,ROUPAO INFANTIL LEPPER ARIEL P,LEPPER,5,96.66666666666667
1199,fuzzy,27498,27498,ROUPAO INFANTIL LEPPER ARIEL M,LEPPER,6,96.66666666666667
1199,fuzzy,27498,27497,ROUPAO INFANTIL LEPPER ARIEL P,LEPPER,5,96.66666666666667
1200,fuzzy,11869,11869,ROUPAO LEPPER AVIOES QUIMONO G,LEPPER,3,96.66666666666667
1200,fuzzy,11869,11868,ROUPAO LEPPER AVIOES QUIMONO M,LEPPER,3,96.66666666666667
1201,fuzzy,20085,20085,COLCHA PIQUET KING DOHLER LIA ,DOHLER,6,96.66666666666667
1201,fuzzy,20085,13897,COLCHA PIQUET KING DOHLER LIBIA,DOHLER,6,96.66666666666667
1202,fuzzy,20115,21448,JG CAMA ST DOHLER LEILA ,DOHLER,3,96.66666666666667
1202,fuzzy,20115,20115,JG CAMA ST DOHLER LIA ,DOHLER,6,96.66666666666667
1203,fuzzy,5849,5855,ROUPAO DOHLER AVELUDADO G AZUL 5457 ,DOHLER,9,96.66666666666667
1203,fuzzy,5849,5849,ROUPAO DOHLER AVELUDADO M AZUL 5457 REVISADO,DOHLER,17,96.66666666666667
1204,fuzzy,7979,5855,ROUPAO DOHLER AVELUDADO G AZUL 5457 ,DOHLER,9,96.66666666666667
1204,fuzzy,7979,7979,ROUPAO DOHLER AVELUDADO P AZUL 5457 REVISADO,DOHLER,11,96.66666666666667
1205,fuzzy,19685,19686,ROUPAO DOHLER AVELUDADO G BEGE,DOHLER,7,96.66666666666667
1205,fuzzy,19685,19685,ROUPAO DOHLER AVELUDADO M  BEGE,DOHLER,15,96.66666666666667
1206,fuzzy,5848,19686,ROUPAO DOHLER AVELUDADO G BEGE,DOHLER,7,96.66666666666667
1206,fuzzy,5848,5848,ROUPAO DOHLER AVELUDADO M BEGE 4842 REVISADO,DOHLER,19,96.66666666666667
1207,fuzzy,7978,19686,ROUPAO DOHLER AVELUDADO G BEGE,DOHLER,7,96.66666666666667
1207,fuzzy,7978,7978,ROUPAO DOHLER AVELUDADO P BEGE 4842 REVISADO,DOHLER,8,96.66666666666667
1208,fuzzy,5854,5854,ROUPAO DOHLER AVELUDADO G BEGE ,DOHLER,15,96.66666666666667
1208,fuzzy,5854,19685,ROUPAO DOHLER AVELUDADO M  BEGE,DOHLER,15,96.66666666666667
1209,fuzzy,5848,5854,ROUPAO DOHLER AVELUDADO G BEGE ,DOHLER,15,96.66666666666667
1209,fuzzy,5848,5848,ROUPAO DOHLER AVELUDADO M BEGE 4842 REVISADO,DOHLER,19,96.66666666666667
1210,fuzzy,5854,5854,ROUPAO DOHLER AVELUDADO G BEGE ,DOHLER,15,96.66666666666667
1210,fuzzy,5854,7978,ROUPAO DOHLER AVELUDADO P BEGE 4842 REVISADO,DOHLER,8,96.66666666666667
1211,fuzzy,5849,5849,ROUPAO DOHLER AVELUDADO M AZUL 5457 REVISADO,DOHLER,17,96.66666666666667
